,t1,t2,score
24775984,charles industries,giant industries,0.3333333333333333
12714573,majestyc construction,kokosing construction,0.3333333333333333
13515844,pepco energy services,entergy services,0.3333333333333333
11524225,ncc ps enterprises,ssab enterprises,0.3333333333333333
33025240,siga technologies,infineon technologies,0.3333333333333333
24256857,minburn technology,alien technology,0.3333333333333333
1872600,aci technologies,infineon technologies,0.3333333333333333
38122172,dtm,dam,0.3333333333333333
19373593,trident technologies,minerals technologies,0.3333333333333333
35607969,dkw communications,broadwing communications,0.3333333333333333
18284621,nagan construction,kokosing construction,0.3333333333333333
29989110,fidelity technologies,icx technologies,0.3333333333333333
29989295,fidelity technologies,cordant technologies,0.3333333333333333
650511,chart industries,valmont industries,0.3333333333333333
4470420,dnt solutions,energysolutions,0.3333333333333333
34734503,aventure technologies,dell technologies,0.3333333333333333
3267375,trofholz technologies,cordant technologies,0.3333333333333333
7465650,thales,haleys,0.3333333333333333
18940746,woodbury technologies,westwind technologies,0.3333333333333333
1575033,rhoads industries,springs industries,0.3333333333333333
29989580,fidelity technologies,primex technologies,0.3333333333333333
8744774,forever resorts,mirage resorts,0.3333333333333333
29123535,aurora industries,houston industries,0.3333333333333333
5517736,scientific solutions,psychiatric solutions,0.3333333333333333
23094357,communications resource,communications workers america,0.3333333333333333
35789867,rq construction,reynolds construction,0.3333333333333333
32558583,razaq computing services,ltk consulting services,0.3333333333333333
6153805,swanberg construction,kokosing construction,0.3333333333333333
19241009,conrad industries,peckham industries,0.3333333333333333
26645197,lagan construction,kokosing construction,0.3333333333333333
34946232,teya technologies,sensient technologies,0.3333333333333333
26148529,ebsco industries,peckham industries,0.3333333333333333
34946136,teya technologies,infineon technologies,0.3333333333333333
6159309,burton construction,kokosing construction,0.3333333333333333
18944068,woodbury technologies,bwx technologies,0.3333333333333333
29317434,cdi,cgi,0.3333333333333333
20741212,northern construction,rieth riley construction,0.3333333333333333
30921850,sekon enterprise,werner enterprises,0.3333333333333333
8110251,boh bros construction,reynolds construction,0.3333333333333333
10066022,a3 technology,ca technologies,0.3333333333333333
23586069,trex enterprises,ipalco enterprises,0.3333333333333333
18943895,woodbury technologies,radix technologies,0.3333333333333333
25318388,american cabling,american ambulance,0.3333333333333333
24246549,carter enterprises,ipalco enterprises,0.3333333333333333
8110019,boh bros construction,irby construction,0.3333333333333333
1532535,eastco building services,ltk consulting services,0.3333333333333333
28626637,rnr construction,kokosing construction,0.3333333333333333
2685390,semco energy,devon energy,0.3333333333333333
11912981,aranea solutions,american solutions,0.3333333333333333
32219460,sca,hca,0.3333333333333333
24731797,szanca solutions,american solutions,0.3333333333333333
34946378,teya technologies,westwind technologies,0.3333333333333333
20741699,northern construction,irby construction,0.3333333333333333
11664458,altamira technologies,westwind technologies,0.3333333333333333
6161835,burton construction,reynolds construction,0.3333333333333333
31232021,omnitec solutions,american solutions,0.3333333333333333
36701912,cdo technologies,infineon technologies,0.3333333333333333
6650004,mare solutions,energysolutions,0.3333333333333333
303960,microtechnologies,infineon technologies,0.3333333333333333
2683869,semco energy,xto energy,0.3333333333333333
20987334,getnsa,aetna,0.3333333333333333
6650196,mare solutions,motorola solutions,0.3333333333333333
20899856,assurance technology,alion science technology,0.3333333333333333
6651157,mare solutions,american solutions,0.3333333333333333
36301899,tennier industries,itt industries,0.3333333333333333
31444685,kwr construction,kokosing construction,0.3333333333333333
11664414,altamira technologies,fmc technologies,0.3333333333333333
19240873,conrad industries,trinity industries,0.3333333333333333
35479557,delta resources,pnm resources,0.3333333333333333
22655193,lanmark technology,alien technology,0.3333333333333333
32219430,sca,mca,0.3333333333333333
7545190,m2 technology,ca technologies,0.3333333333333333
687674,ahntech,mannatech,0.3333333333333333
32379545,cask technologies,minerals technologies,0.3333333333333333
33993643,marlin alliance,ad alliance,0.3333333333333333
10304824,agilex technologies,sensient technologies,0.3333333333333333
18943750,woodbury technologies,bally technologies,0.3333333333333333
21079023,systems management,erie management,0.3333333333333333
15733935,infinite technologies,cordant technologies,0.3333333333333333
26986164,bt north america,qimonda north america,0.3333333333333333
6660311,arotech,ameritech,0.3333333333333333
32823211,r c construction,reynolds construction,0.3333333333333333
28824567,vion,vinton,0.3333333333333333
14186938,bgi,cgi,0.3333333333333333
3268889,trofholz technologies,minerals technologies,0.3333333333333333
21578005,aoc solutions,american solutions,0.3333333333333333
29987032,fidelity technologies,infineon technologies,0.3333333333333333
18942920,woodbury technologies,maxar technologies,0.3333333333333333
8896570,orbis,fortis,0.3333333333333333
29987274,fidelity technologies,westwind technologies,0.3333333333333333
24706871,genwest systems,delex systems,0.3333333333333333
16030507,ames construction,reynolds construction,0.3333333333333333
8086265,metters industries,springs industries,0.3333333333333333
6889731,argo systems,mts systems,0.3333333333333333
2235002,dawson enterprises,werner enterprises,0.3333333333333333
18287147,nagan construction,reynolds construction,0.3333333333333333
20919729,depaul industries,peckham industries,0.3333333333333333
29987230,fidelity technologies,fmc technologies,0.3333333333333333
14239194,ata services,ata airlines,0.3333333333333333
19375687,synergy america,spirit america,0.3333333333333333
28534100,optimal solutions,motorola solutions,0.3333333333333333
35706299,beacon systems,bentley systems,0.3333333333333333
14585545,masergy communications,comporium communications,0.3333333333333333
2685890,semco energy,pdc energy,0.3333333333333333
15822117,manus medical,sunrise medical,0.3333333333333333
20323605,karna,ikaria,0.3333333333333333
14912827,island contracting,herzog contracting,0.3333333333333333
15733750,infinite technologies,icx technologies,0.3333333333333333
36302031,tennier industries,nacco industries,0.3333333333333333
24666457,team systems,esystems,0.3333333333333333
36564554,optivor technologies,westwind technologies,0.3333333333333333
19376112,synergy america,renew america,0.3333333333333333
18943527,woodbury technologies,dell technologies,0.3333333333333333
8085515,metters industries,austin industries,0.3333333333333333
6156331,swanberg construction,reynolds construction,0.3333333333333333
34796314,ac first,bancfirst,0.3333333333333333
6156099,swanberg construction,irby construction,0.3333333333333333
30557576,state california,central california,0.3333333333333333
11554613,advantech,advanta,0.3333333333333333
10668088,hart technologies,sensient technologies,0.3333333333333333
18516657,cae,cap,0.3333333333333333
10668234,hart technologies,westwind technologies,0.3333333333333333
8230861,skylla engineering,hunter engineering,0.3333333333333333
15734760,infinite technologies,mountaintop technologies,0.3333333333333333
9451608,logos technologies,infineon technologies,0.3333333333333333
11318705,dv united,united,0.3333333333333333
22994023,ost,ust,0.3333333333333333
27647533,solpac,ocpac,0.3333333333333333
8547930,blackstone technology,micron technology,0.3333333333333333
32376010,cask technologies,westwind technologies,0.3333333333333333
32463425,commit enterprises,jm family enterprises,0.3333333333333333
35519452,speegle construction,rieth riley construction,0.3333333333333333
1993930,hms technologies,westwind technologies,0.3333333333333333
27934040,segue technologies,infineon technologies,0.3333333333333333
37957724,tug hill construction,rieth riley construction,0.3333333333333333
3103798,rma land construction,granite construction,0.3333333333333333
9388648,dignitas technologies,mountaintop technologies,0.3333333333333333
15207086,walbridge,enbridge,0.3333333333333333
9388583,dignitas technologies,dell technologies,0.3333333333333333
